#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         564   -0.450978   -0.415891  0.00211586
         565   -0.432471    -0.41592  0.00211232
         566   -0.429693   -0.415944  0.00210873
         567   -0.447973   -0.416001  0.00210577
         568   -0.457623   -0.416074  0.00210333
         569   -0.428484   -0.416096  0.00209975
         570   -0.431966   -0.416124  0.00209625
         571   -0.405527   -0.416105  0.00209266
         572     -0.3661   -0.416018  0.00209083
         573   -0.356982   -0.415915  0.00208972
         574   -0.465401   -0.416001  0.00208785
         575   -0.462028   -0.416081  0.00208576
         576   -0.361441   -0.415986  0.00208429
         577    -0.31729   -0.415815  0.00208769
         578   -0.411477   -0.415808  0.00208409
         579   -0.404669   -0.415788  0.00208058
         580   -0.472816   -0.415887  0.00207931
         581   -0.401763   -0.415862  0.00207587
         582   -0.424986   -0.415878  0.00207237
         583    -0.44068   -0.415921  0.00206925
         584   -0.445339   -0.415971  0.00206632
         585   -0.431687   -0.415998  0.00206296
         586   -0.414568   -0.415995  0.00205944
         587   -0.456285   -0.416064  0.00205708
         588   -0.424043   -0.416078  0.00205362
         589   -0.371793   -0.416003  0.00205151
         590   -0.346884   -0.415885  0.00205138
         591    -0.44491   -0.415934  0.00204849
         592    -0.41082   -0.415926  0.00204505
         593   -0.399942   -0.415899  0.00204178
         594   -0.338588   -0.415769  0.00204249
         595   -0.355823   -0.415668  0.00204154
         596   -0.400879   -0.415643  0.00203826
         597    -0.45343   -0.415706  0.00203583
         598   -0.348194   -0.415594  0.00203556
         599   -0.318803   -0.415432  0.00203856
         600    -0.42358   -0.415446  0.00203521
         601   -0.407602   -0.415433  0.00203186
         602   -0.409161   -0.415422  0.00202852
         603   -0.431968    -0.41545  0.00202534
         604   -0.340355   -0.415325   0.0020258
         605   -0.356307   -0.415228   0.0020248
         606   -0.379997    -0.41517  0.00202229
         607    -0.40177   -0.415147  0.00201908
         608   -0.350259   -0.415041  0.00201858
         609   -0.436261   -0.415076  0.00201556
         610   -0.411085   -0.415069  0.00201227
         611   -0.428848   -0.415092   0.0020091
         612   -0.340903    -0.41497  0.00200947
         613   -0.375653   -0.414906  0.00200722
         614   -0.344461   -0.414791  0.00200722
         615   -0.376477   -0.414729  0.00200493
         616    -0.44472   -0.414778  0.00200226
         617   -0.445826   -0.414828  0.00199965
         618   -0.436138   -0.414863  0.00199671
         619   -0.440973   -0.414905  0.00199393
         620   -0.466329   -0.414988  0.00199244
         621   -0.397737    -0.41496  0.00198943
         622   -0.446424   -0.415011  0.00198687
         623   -0.378844   -0.414953  0.00198453
         624   -0.334286   -0.414823  0.00198555
         625   -0.472101   -0.414915  0.00198449
         626   -0.452057   -0.414974  0.00198221
         627   -0.498005   -0.415107  0.00198347
         628   -0.472736   -0.415198  0.00198243
         629   -0.436637   -0.415233  0.00197957
         630   -0.462384   -0.415307  0.00197784
         631   -0.524178    -0.41548  0.00198222
         632   -0.441844   -0.415522  0.00197952
         633    -0.45118   -0.415578   0.0019772
         634   -0.465829   -0.415657  0.00197567
         635   -0.412197   -0.415652  0.00197256
         636   -0.381726   -0.415598  0.00197018
         637    -0.41353   -0.415595  0.00196709
         638   -0.330824   -0.415462  0.00196849
         639   -0.321496   -0.415315  0.00197089
         640   -0.414558   -0.415314  0.00196782
         641   -0.438999   -0.415351  0.00196509
         642   -0.426946   -0.415369  0.00196211
         643   -0.404609   -0.415352  0.00195913
         644   -0.405984   -0.415338  0.00195615
         645   -0.408269   -0.415327  0.00195314
         646   -0.425277   -0.415342  0.00195018
         647   -0.428631   -0.415363  0.00194728
         648   -0.426656    -0.41538  0.00194435
         649   -0.475669   -0.415473  0.00194357
         650   -0.499866   -0.415603  0.00194491
         651   -0.505943   -0.415742  0.00194687
         652    -0.49295    -0.41586  0.00194748
         653   -0.428942    -0.41588   0.0019446
         654   -0.398694   -0.415854  0.00194181
         655   -0.435719   -0.415884  0.00193908
         656   -0.415432   -0.415884  0.00193612
         657   -0.364537   -0.415805  0.00193475
         658   -0.354501   -0.415712  0.00193405
         659   -0.343231   -0.415602  0.00193424
