#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         528   -0.233332   -0.282431 0.000658859
         529   -0.235058   -0.282342 0.000663672
         530   -0.237121   -0.282256 0.000667881
         531   -0.239476   -0.282176 0.000671465
         532   -0.242072     -0.2821 0.000674421
         533   -0.244854    -0.28203 0.000676767
         534   -0.247768   -0.281966 0.000678534
         535   -0.250755   -0.281908 0.000679769
         536   -0.253771   -0.281855 0.000680525
         537   -0.256759   -0.281809  0.00068086
         538   -0.259677   -0.281768 0.000680836
         539   -0.262498   -0.281732 0.000680511
         540   -0.265179   -0.281701 0.000679941
         541   -0.267703   -0.281675 0.000679176
         542   -0.270042   -0.281654 0.000678262
         543    -0.27219   -0.281636 0.000677237
         544   -0.274118   -0.281623 0.000676133
         545   -0.275832   -0.281612 0.000674976
         546   -0.277321   -0.281604 0.000673785
         547   -0.278594   -0.281599 0.000672576
         548   -0.279652   -0.281595 0.000671358
         549   -0.280491   -0.281593 0.000670138
         550   -0.281122   -0.281592  0.00066892
         551   -0.281548   -0.281592 0.000667706
         552   -0.281778   -0.281592 0.000666497
         553   -0.281827   -0.281593 0.000665292
         554    -0.28169   -0.281593 0.000664091
         555   -0.281382   -0.281593 0.000662894
         556   -0.280911   -0.281591 0.000661703
         557   -0.280286   -0.281589 0.000660519
         558   -0.279519   -0.281585 0.000659346
         559   -0.278618    -0.28158 0.000658188
         560   -0.277587   -0.281573 0.000657051
         561   -0.276441   -0.281564 0.000655944
         562   -0.275186   -0.281552 0.000654875
         563   -0.273828   -0.281539 0.000653855
         564   -0.272389   -0.281522 0.000652897
         565   -0.270872   -0.281504 0.000652014
         566     -0.2693   -0.281482 0.000651218
         567   -0.267686   -0.281458 0.000650524
         568   -0.266049   -0.281431 0.000649944
         569   -0.264395   -0.281401 0.000649491
         570   -0.262761   -0.281368 0.000649174
         571   -0.261143   -0.281333 0.000649003
         572   -0.259584   -0.281294 0.000648981
         573     -0.2581   -0.281254  0.00064911
         574   -0.256712   -0.281211 0.000649386
         575   -0.255446   -0.281166   0.0006498
         576   -0.254331    -0.28112  0.00065034
         577   -0.253378   -0.281072 0.000650988
         578   -0.252617   -0.281023 0.000651721
         579    -0.25206   -0.280973 0.000652512
         580   -0.251725   -0.280922 0.000653332
         581   -0.251631   -0.280872  0.00065415
         582   -0.251785   -0.280822 0.000654933
         583   -0.252197   -0.280773 0.000655647
         584   -0.252862   -0.280725 0.000656264
         585   -0.253787   -0.280679 0.000656756
         586   -0.254965   -0.280635 0.000657099
