#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         379   -0.400713   -0.415127  0.00252091
         380   -0.419196   -0.415137   0.0025143
         381   -0.347115   -0.414959  0.00251403
         382   -0.383454   -0.414876  0.00250881
         383    -0.44191   -0.414947  0.00250325
         384   -0.376457   -0.414847  0.00249874
         385   -0.372865   -0.414738  0.00249462
         386   -0.415996   -0.414741  0.00248816
         387   -0.392546   -0.414684  0.00248239
         388    -0.42383   -0.414707  0.00247611
         389   -0.388604    -0.41464  0.00247065
         390    -0.36882   -0.414523  0.00246711
         391   -0.399075   -0.414483  0.00246112
         392   -0.392854   -0.414428  0.00245546
         393   -0.374266   -0.414326  0.00245133
         394   -0.404721   -0.414301  0.00244523
         395   -0.392499   -0.414246  0.00243967
         396   -0.406968   -0.414228  0.00243357
         397   -0.409829   -0.414217  0.00242747
         398   -0.421474   -0.414235  0.00242144
         399   -0.334813   -0.414036  0.00242354
         400   -0.336031   -0.413841  0.00242531
         401   -0.435159   -0.413894  0.00241985
         402   -0.387355   -0.413828  0.00241473
         403   -0.377781   -0.413739  0.00241039
         404   -0.378683   -0.413652  0.00240599
         405   -0.415014   -0.413655  0.00240005
         406   -0.503477   -0.413876  0.00240431
         407   -0.412358   -0.413873  0.00239841
         408    -0.50895   -0.414106  0.00240382
         409    -0.52681   -0.414381  0.00241369
         410    -0.56801   -0.414756  0.00243671
         411   -0.613637    -0.41524  0.00247837
         412   -0.528803   -0.415516  0.00248763
         413   -0.593018   -0.415945  0.00251846
         414   -0.592541   -0.416372  0.00254825
         415   -0.511974   -0.416602   0.0025525
         416   -0.537926   -0.416894  0.00256297
         417   -0.587401   -0.417303  0.00258923
         418    -0.48593   -0.417467  0.00258824
         419   -0.462126   -0.417574  0.00258426
         420   -0.468537   -0.417695  0.00258095
         421   -0.476001   -0.417833  0.00257853
         422   -0.433244    -0.41787  0.00257268
         423   -0.395301   -0.417817  0.00256715
         424   -0.498891   -0.418008  0.00256821
         425   -0.464514   -0.418117   0.0025645
         426   -0.436578   -0.418161  0.00255884
         427   -0.386277   -0.418086  0.00255394
         428   -0.366434   -0.417965  0.00255082
         429   -0.338939   -0.417781  0.00255152
         430   -0.334607   -0.417588  0.00255291
         431   -0.398924   -0.417544  0.00254735
         432   -0.387196   -0.417474  0.00254242
         433   -0.414914   -0.417468  0.00253656
         434   -0.307075   -0.417214  0.00254343
         435   -0.358704   -0.417079  0.00254114
         436   -0.416238   -0.417077  0.00253531
         437   -0.414372   -0.417071  0.00252952
         438   -0.419718   -0.417077  0.00252375
         439   -0.429659   -0.417106  0.00251816
         440   -0.393304   -0.417052  0.00251302
         441     -0.3806   -0.416969  0.00250868
         442   -0.362863   -0.416847  0.00250599
         443   -0.392952   -0.416793  0.00250092
         444   -0.408992   -0.416775  0.00249534
         445   -0.411195   -0.416763  0.00248977
         446   -0.395214   -0.416714  0.00248465
         447   -0.395006   -0.416666  0.00247957
         448   -0.424778   -0.416684   0.0024741
         449   -0.376124   -0.416593  0.00247024
         450   -0.338447    -0.41642  0.00247085
         451   -0.378352   -0.416335  0.00246681
         452   -0.432404   -0.416371  0.00246161
         453   -0.396173   -0.416326  0.00245658
         454   -0.411584   -0.416316  0.00245119
         455   -0.405009   -0.416291  0.00244593
         456    -0.39421   -0.416243  0.00244104
         457   -0.368566   -0.416138  0.00243793
         458   -0.370043   -0.416038  0.00243468
         459   -0.300333   -0.415786   0.0024424
         460   -0.314345   -0.415565  0.00244702
         461   -0.317513   -0.415352  0.00245094
         462   -0.354109    -0.41522  0.00244922
         463   -0.415594   -0.415221  0.00244393
         464   -0.440516   -0.415275  0.00243927
         465   -0.394002   -0.415229  0.00243445
         466   -0.346917   -0.415083  0.00243364
         467   -0.315417   -0.414869  0.00243776
         468   -0.320121   -0.414667  0.00244095
         469   -0.389396   -0.414613  0.00243634
         470   -0.410756   -0.414605  0.00243117
         471   -0.444421   -0.414668  0.00242683
         472   -0.446835   -0.414736  0.00242265
         473    -0.39414   -0.414693  0.00241792
         474   -0.397271   -0.414656  0.00241309
         475   -0.417367   -0.414662  0.00240802
         476   -0.374316   -0.414577  0.00240445
         477   -0.403367   -0.414553  0.00239953
         478   -0.439644   -0.414606  0.00239508
         479    -0.46147   -0.414704  0.00239208
         480   -0.426123   -0.414728  0.00238721
         481   -0.417951   -0.414734  0.00238226
         482   -0.426461   -0.414759  0.00237744
         483   -0.464548   -0.414862  0.00237475
         484   -0.462031   -0.414959  0.00237184
         485   -0.397432   -0.414923  0.00236723
         486   -0.445812   -0.414987  0.00236321
         487   -0.494724    -0.41515  0.00236402
         488   -0.487281   -0.415298   0.0023638
         489   -0.482271   -0.415435  0.00236293
         490   -0.491515    -0.41559   0.0023632
         491   -0.496767   -0.415756  0.00236416
         492    -0.43478   -0.415794  0.00235967
         493   -0.418477     -0.4158  0.00235489
         494   -0.394356   -0.415756  0.00235053
         495   -0.360558   -0.415645  0.00234842
         496   -0.355402   -0.415523  0.00234683
         497   -0.355658   -0.415403  0.00234519
         498   -0.347575   -0.415267  0.00234444
         499   -0.360427   -0.415157  0.00234231
         500   -0.410449   -0.415147  0.00233765
         501   -0.445001   -0.415207  0.00233374
         502   -0.437058   -0.415251   0.0023295
         503   -0.478774   -0.415377  0.00232829
         504   -0.497763    -0.41554   0.0023294
         505   -0.433565   -0.415576  0.00232506
         506   -0.436475   -0.415617  0.00232083
         507   -0.403241   -0.415593  0.00231638
         508   -0.413083   -0.415588  0.00231183
         509   -0.413274   -0.415583  0.00230729
         510   -0.471538   -0.415693  0.00230537
         511   -0.516785   -0.415891  0.00230933
         512    -0.49775   -0.416051  0.00231035
         513   -0.387407   -0.415995  0.00230652
         514    -0.35448   -0.415875  0.00230514
         515   -0.466186   -0.415973  0.00230273
         516   -0.428765   -0.415998   0.0022984
         517   -0.408922   -0.415984    0.002294
         518   -0.399553   -0.415952  0.00228979
         519   -0.379139   -0.415881  0.00228647
         520   -0.401611   -0.415854  0.00228224
         521   -0.399428   -0.415822  0.00227808
