#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         554    -7.55476    -7.55038  0.00372392
         555    -7.52021    -7.55033  0.00371761
         556    -7.52469    -7.55028  0.00371121
         557    -7.50902    -7.55021  0.00370529
         558    -7.50793    -7.55013  0.00369942
         559    -7.54063    -7.55011  0.00369284
         560    -7.53902    -7.55009   0.0036863
         561    -7.50277    -7.55001  0.00368069
         562    -7.47276    -7.54987  0.00367671
         563      -7.508     -7.5498  0.00367093
         564    -7.48456    -7.54968  0.00366625
         565    -7.50968    -7.54961  0.00366044
         566    -7.57584    -7.54966  0.00365427
         567    -7.62473    -7.54979  0.00365022
         568    -7.67436    -7.55001  0.00365038
         569    -7.58575    -7.55007   0.0036445
         570    -7.48079    -7.54995  0.00364013
         571    -7.49393    -7.54985  0.00363508
         572    -7.59294    -7.54993  0.00362951
         573    -7.52389    -7.54988  0.00362346
         574    -7.54065    -7.54987  0.00361718
         575     -7.6112    -7.54997  0.00361246
         576    -7.59621    -7.55005  0.00360708
         577    -7.57454     -7.5501  0.00360108
         578    -7.58841    -7.55016  0.00359546
         579    -7.54176    -7.55015  0.00358928
         580    -7.58692    -7.55021  0.00358365
         581    -7.59151    -7.55028  0.00357819
         582    -7.62814    -7.55042  0.00357454
         583    -7.67346    -7.55063  0.00357463
         584    -7.69091    -7.55087  0.00357657
         585    -7.64959    -7.55104  0.00357444
         586    -7.65543    -7.55121  0.00357277
         587     -7.6103    -7.55132  0.00356811
         588    -7.61603    -7.55143  0.00356373
         589    -7.65994    -7.55161  0.00356244
         590    -7.65347    -7.55178  0.00356059
         591    -7.61651    -7.55189  0.00355624
         592    -7.59321    -7.55196  0.00355092
         593     -7.5592    -7.55197  0.00354496
         594    -7.54771    -7.55197  0.00353899
         595    -7.59264    -7.55204  0.00353371
         596    -7.56743    -7.55206  0.00352787
         597    -7.55418    -7.55206  0.00352196
         598    -7.59614    -7.55214  0.00351685
         599    -7.61113    -7.55224  0.00351235
         600    -7.53102     -7.5522  0.00350668
         601    -7.63972    -7.55235  0.00350386
         602    -7.60778    -7.55244  0.00349925
         603    -7.65633    -7.55261  0.00349769
         604    -7.62522    -7.55273  0.00349396
         605    -7.64272    -7.55288  0.00349135
         606    -7.57794    -7.55292  0.00348584
         607    -7.54552    -7.55291  0.00348012
         608    -7.52227    -7.55286  0.00347476
         609    -7.49178    -7.55276   0.0034705
         610    -7.51669     -7.5527  0.00346531
         611    -7.55221     -7.5527  0.00345964
         612     -7.6567    -7.55287  0.00345816
         613    -7.68843    -7.55309  0.00345958
         614    -7.61025    -7.55318   0.0034552
         615    -7.58347    -7.55323  0.00344993
         616    -7.60468    -7.55332  0.00344534
         617    -7.51049    -7.55325  0.00344046
         618       -7.55    -7.55324  0.00343489
         619    -7.60462    -7.55332  0.00343035
         620    -7.62268    -7.55344  0.00342664
         621    -7.65628     -7.5536  0.00342512
         622    -7.71029    -7.55385  0.00342886
         623    -7.77514    -7.55421  0.00344171
         624    -7.69265    -7.55443  0.00344334
         625    -7.68073    -7.55463  0.00344375
         626    -7.66414    -7.55481  0.00344269
