#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         445  -0.0744207  -0.0549574 0.000462113
         446  -0.0759913  -0.0550046 0.000463477
         447   -0.077556  -0.0550551 0.000465178
         448  -0.0791002  -0.0551087 0.000467226
         449  -0.0806247  -0.0551656 0.000469628
         450  -0.0821163  -0.0552254 0.000472388
         451  -0.0835797  -0.0552883 0.000475506
         452   -0.085008  -0.0553541 0.000478978
         453   -0.086393  -0.0554226 0.000482797
         454  -0.0877341  -0.0554938 0.000486951
         455  -0.0890316  -0.0555675 0.000491428
         456   -0.090279  -0.0556436 0.000496211
         457  -0.0914776   -0.055722 0.000501282
         458  -0.0926292  -0.0558026 0.000506623
         459  -0.0937289  -0.0558852 0.000512213
         460  -0.0947794  -0.0559698 0.000518031
         461  -0.0957812  -0.0560561 0.000524056
         462  -0.0967329  -0.0561442 0.000530267
         463  -0.0976403  -0.0562338 0.000536642
         464  -0.0985024  -0.0563249 0.000543162
         465  -0.0993206  -0.0564173 0.000549808
         466   -0.100097  -0.0565111 0.000556561
         467   -0.100835   -0.056606 0.000563404
         468   -0.101527   -0.056702 0.000570317
         469   -0.102185   -0.056799 0.000577288
         470   -0.102813  -0.0568969 0.000584302
         471     -0.1034  -0.0569956 0.000591345
         472   -0.103962  -0.0570951 0.000598405
         473   -0.104496  -0.0571953 0.000605473
         474      -0.105  -0.0572962 0.000612538
         475   -0.105479  -0.0573976  0.00061959
         476   -0.105934  -0.0574996 0.000626623
         477   -0.106367   -0.057602 0.000633629
         478   -0.106776  -0.0577049   0.0006406
         479   -0.107169  -0.0578082 0.000647532
         480   -0.107544  -0.0579118 0.000654421
         481   -0.107903  -0.0580157 0.000661262
         482   -0.108247  -0.0581199 0.000668052
         483   -0.108578  -0.0582244 0.000674788
         484   -0.108896  -0.0583291 0.000681467
         485   -0.109205   -0.058434 0.000688088
         486   -0.109502  -0.0585391 0.000694649
         487   -0.109785  -0.0586443 0.000701147
         488   -0.110065  -0.0587497 0.000707584
         489   -0.110337  -0.0588552 0.000713958
         490   -0.110606  -0.0589608  0.00072027
         491   -0.110869  -0.0590665  0.00072652
         492   -0.111125  -0.0591723 0.000732708
         493   -0.111369  -0.0592782 0.000738832
         494   -0.111618  -0.0593841 0.000744894
         495   -0.111863  -0.0594901 0.000750896
         496   -0.112104  -0.0595962 0.000756838
         497   -0.112343  -0.0597023  0.00076272
         498   -0.112588  -0.0598085 0.000768546
         499   -0.112828  -0.0599148 0.000774315
         500   -0.113067  -0.0600211  0.00078003
         501   -0.113307  -0.0601275  0.00078569
         502   -0.113546  -0.0602339 0.000791299
         503   -0.113787  -0.0603403 0.000796856
         504   -0.114029  -0.0604469 0.000802363
         505   -0.114272  -0.0605534 0.000807823
         506   -0.114516  -0.0606601 0.000813235
         507   -0.114763  -0.0607668 0.000818603
         508   -0.115012  -0.0608736 0.000823926
         509    -0.11526  -0.0609804 0.000829207
         510   -0.115516  -0.0610874 0.000834447
         511    -0.11577  -0.0611944 0.000839648
         512   -0.116029  -0.0613015 0.000844811
         513   -0.116293  -0.0614087 0.000849938
         514   -0.116556   -0.061516 0.000855029
         515   -0.116824  -0.0616234 0.000860087
         516   -0.117095  -0.0617309 0.000865112
         517   -0.117369  -0.0618385 0.000870107
         518   -0.117645  -0.0619462 0.000875072
         519   -0.117929  -0.0620541 0.000880008
         520   -0.118214  -0.0621621 0.000884918
         521   -0.118502  -0.0622702 0.000889803
         522   -0.118797  -0.0623785 0.000894663
         523   -0.119092  -0.0624869   0.0008995
         524   -0.119392  -0.0625955 0.000904316
         525   -0.119699  -0.0627043 0.000909111
         526   -0.120001  -0.0628132 0.000913885
         527   -0.120306  -0.0629223 0.000918639
         528   -0.120618  -0.0630316 0.000923376
