#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         609    -7.48294    -7.54475   0.0101777
         610    -7.48054    -7.54464   0.0101616
         611    -7.47853    -7.54454   0.0101455
         612     -7.4766    -7.54443   0.0101295
         613    -7.47476    -7.54431   0.0101136
         614    -7.47304     -7.5442   0.0100978
         615    -7.47177    -7.54408   0.0100821
         616    -7.47193    -7.54396   0.0100664
         617    -7.47192    -7.54384   0.0100508
         618      -7.474    -7.54373   0.0100352
         619    -7.47559    -7.54362   0.0100195
         620    -7.47831    -7.54352   0.0100039
         621    -7.48085    -7.54341  0.00998834
         622     -7.4832    -7.54332  0.00997275
         623    -7.48634    -7.54323  0.00995716
         624    -7.49089    -7.54314  0.00994156
         625    -7.49457    -7.54306  0.00992595
         626    -7.49864    -7.54299  0.00991035
         627    -7.50342    -7.54293  0.00989475
         628    -7.50821    -7.54288  0.00987914
         629    -7.51365    -7.54283  0.00986355
         630    -7.52002    -7.54279  0.00984796
         631    -7.52633    -7.54277  0.00983238
         632    -7.53285    -7.54275  0.00981684
         633    -7.53923    -7.54275  0.00980133
         634    -7.54609    -7.54275  0.00978587
         635    -7.55274    -7.54277  0.00977048
         636    -7.55916    -7.54279  0.00975515
         637    -7.56562    -7.54283   0.0097399
         638    -7.57275    -7.54288  0.00972475
         639    -7.57954    -7.54293   0.0097097
         640    -7.58693      -7.543  0.00969477
         641    -7.59262    -7.54308  0.00967995
         642    -7.59952    -7.54317  0.00966527
         643    -7.60628    -7.54326  0.00965074
         644    -7.61226    -7.54337  0.00963635
         645    -7.61774    -7.54349   0.0096221
         646    -7.62369    -7.54361  0.00960801
         647    -7.63009    -7.54374  0.00959409
         648    -7.63628    -7.54389  0.00958034
         649    -7.64128    -7.54404  0.00956676
         650     -7.6467     -7.5442  0.00955334
         651    -7.65027    -7.54436  0.00954006
         652    -7.65521    -7.54453  0.00952694
         653    -7.65894     -7.5447  0.00951396
         654    -7.66371    -7.54489  0.00950115
         655    -7.66822    -7.54507  0.00948851
         656    -7.67183    -7.54527  0.00947602
         657     -7.6752    -7.54547  0.00946366
         658    -7.67636    -7.54566  0.00945137
         659    -7.67986    -7.54587  0.00943922
         660    -7.68279    -7.54608  0.00942719
